cod_ticket,fecha_entrega
5691,2020-11-03
5692,2023-12-11
5693,2020-07-16
5694,2022-11-09
5695,2021-08-19
5696,2022-08-12
5697,2021-11-05
5698,2023-05-02
5699,2024-06-10
5700,2022-09-03
5701,2024-04-30
5702,2020-04-27
5703,2024-07-27
5704,2020-01-05
5705,2024-06-02
5706,2024-06-23
5707,2023-02-07
5708,2021-12-17
5709,2021-02-11
5710,2022-10-29
5711,2024-06-27
5712,2023-04-08
5713,2021-12-20
5714,2023-10-31
5715,2021-02-28
5716,2022-12-21
5717,2023-05-24
5718,2023-12-21
5719,2023-12-21
5720,2024-02-07
5721,2022-08-26
5722,2023-08-17
5723,2023-02-17
5724,2020-07-11
5725,2021-10-31
5726,2020-10-26
5727,2021-10-26
5728,2024-02-06
5729,2021-10-19
5730,2024-03-18
5731,2023-04-07
5732,2023-04-27
5733,2021-05-17
5734,2020-10-12
5735,2024-01-26
5736,2024-06-04
5737,2023-10-25
5738,2021-10-21
5739,2021-08-30
5740,2021-08-13
5741,2020-04-14
5742,2020-09-27
5743,2023-01-17
5744,2022-01-27
5745,2023-03-28
5746,2023-06-09
5747,2021-09-29
5748,2023-07-16
5749,2021-08-24
5750,2024-06-05
5751,2022-11-06
5752,2023-10-27
5753,2023-08-01
5754,2020-07-10
5755,2021-08-19
5756,2023-04-30
5757,2020-03-02
5758,2021-02-01
5759,2022-03-22
5760,2022-05-08
5761,2023-10-11
5762,2021-04-19
5763,2024-02-02
5764,2021-01-31
5765,2021-06-02
5766,2023-01-28
5767,2023-03-08
5768,2023-04-21
5769,2021-04-03
5770,2021-10-17
5771,2023-02-11
5772,2024-05-22
5773,2024-07-18
5774,2024-01-07
5775,2024-02-10
5776,2021-01-05
5777,2024-02-08
5778,2024-07-24
5779,2021-10-13
5780,2020-11-19
5781,2022-12-17
5782,2024-07-25
5783,2024-03-12
5784,2020-01-25
5785,2024-02-16
5786,2023-09-05
5787,2020-02-12
5788,2020-05-08
5789,2022-09-12
5790,2022-11-14
5791,2021-06-09
5792,2024-04-17
5793,2024-07-28
5794,2023-04-24
5795,2024-02-09
5796,2021-09-01
5797,2024-05-28
5798,2023-05-01
5799,2023-06-01
5800,2020-03-11
5801,2020-10-31
5802,2020-08-26
5803,2021-02-20
5804,2021-07-31
5805,2020-07-06
5806,2022-09-20
5807,2023-03-30
5808,2023-07-07
5809,2021-07-07
5810,2023-06-11
5811,2024-01-13
5812,2022-10-05
5813,2020-11-06
5814,2023-08-19
5815,2023-04-28
5816,2024-03-24
5817,2022-07-19
5818,2024-02-08
5819,2021-01-22
5820,2020-06-26
5821,2020-02-26
5822,2021-04-14
5823,2022-03-31
5824,2020-09-26
5825,2020-03-10
5826,2020-08-03
5827,2024-05-09
5828,2020-10-11
5829,2021-04-17
5830,2024-01-08
5831,2022-02-28
5832,2022-05-05
5833,2023-05-10
5834,2024-01-19
5835,2023-11-22
5836,2021-06-05
5837,2022-06-19
5838,2020-03-15
5839,2023-08-01
5840,2022-06-13
5841,2020-08-27
5842,2020-02-21
5843,2021-09-15
5844,2024-04-29
5845,2020-04-12
5846,2020-04-01
5847,2023-04-15
5848,2023-10-09
5849,2020-10-18
5850,2022-08-27
5851,2023-04-13
5852,2023-01-24
5853,2020-06-05
5854,2021-02-27
5855,2022-08-09
5856,2024-04-08
5857,2024-04-21
5858,2021-10-28
5859,2021-06-07
5860,2020-02-01
5861,2022-12-01
5862,2022-06-04
5863,2020-12-15
5864,2020-06-11
5865,2024-07-25
5866,2020-10-15
5867,2023-08-12
5868,2024-04-10
5869,2023-08-23
5870,2023-11-11
5871,2020-02-23
5872,2021-03-23
5873,2020-07-16
5874,2020-04-28
5875,2021-04-23
5876,2020-09-27
5877,2024-07-29
5878,2024-02-22
5879,2020-04-17
5880,2023-07-30
5881,2023-10-09
5882,2023-04-09
5883,2020-01-26
5884,2023-01-30
5885,2022-11-29
5886,2022-09-24
5887,2023-02-21
5888,2022-06-07
5889,2024-05-02
5890,2022-06-13
5891,2022-03-04
5892,2020-09-22
5893,2022-11-18
5894,2022-12-13
5895,2024-03-03
5896,2022-10-13
5897,2022-04-25
5898,2024-03-03
5899,2022-08-09
5900,2022-06-20
5901,2020-08-01
5902,2020-06-03
5903,2023-03-07
5904,2022-01-11
5905,2024-05-11
5906,2023-03-03
5907,2021-02-02
5908,2020-09-01
5909,2023-09-21
5910,2020-12-12
5911,2023-10-05
5912,2022-12-23
5913,2020-10-15
5914,2023-06-13
5915,2022-06-17
5916,2020-02-10
5917,2020-12-25
5918,2023-01-15
5919,2021-01-07
5920,2023-07-15
5921,2021-11-17
5922,2023-12-04
5923,2020-12-19
5924,2022-09-25
5925,2023-02-09
5926,2023-07-21
5927,2023-04-22
5928,2020-03-06
5929,2020-01-18
5930,2020-05-03
5931,2023-05-27
5932,2024-04-22
5933,2021-04-21
5934,2023-07-23
5935,2024-02-29
5936,2020-05-26
5937,2022-03-21
5938,2021-10-22
5939,2022-12-07
5940,2023-10-22
5941,2024-05-02
5942,2020-03-09
5943,2022-02-05
5944,2024-02-05
5945,2023-02-25
5946,2022-03-31
5947,2021-07-07
5948,2023-06-01
5949,2021-06-07
5950,2023-10-14
5951,2022-10-23
5952,2020-04-23
5953,2024-01-08
5954,2021-06-06
5955,2022-08-07
5956,2024-02-13
5957,2020-01-14
5958,2022-09-30
5959,2020-12-10
5960,2023-10-30
5961,2023-11-16
5962,2024-02-21
5963,2023-11-16
5964,2023-12-31
5965,2021-09-24
5966,2023-11-09
5967,2021-09-16
5968,2024-03-29
5969,2023-12-05
5970,2021-08-26
5971,2021-05-26
5972,2021-04-16
5973,2020-12-12
5974,2024-05-26
5975,2020-01-11
5976,2020-06-06
5977,2020-05-13
5978,2020-12-31
5979,2020-03-18
5980,2024-06-25
5981,2024-05-11
5982,2020-10-01
5983,2022-07-23
5984,2021-11-16
5985,2021-08-22
5986,2021-02-21
5987,2020-05-01
5988,2023-06-01
5989,2023-08-21
5990,2021-02-10
5991,2024-07-26
5992,2023-04-07
5993,2022-10-25
5994,2020-09-23
5995,2020-12-26
5996,2023-01-16
5997,2022-11-23
5998,2022-05-05
5999,2023-07-13
6000,2023-12-07
6001,2021-03-02
6002,2023-07-16
6003,2023-12-27
6004,2023-07-17
6005,2024-02-07
6006,2023-04-06
6007,2023-09-20
6008,2023-09-03
6009,2023-05-19
6010,2021-08-22
6011,2024-06-05
6012,2023-10-13
6013,2023-03-20
6014,2020-12-21
6015,2022-02-09
6016,2024-05-30
6017,2021-11-03
6018,2020-09-22
6019,2024-05-12
6020,2023-10-24
6021,2023-05-04
6022,2022-09-18
6023,2023-11-17
6024,2021-07-15
6025,2020-06-17
6026,2022-05-20
6027,2022-12-29
6028,2021-06-02
6029,2023-11-01
6030,2022-10-07
6031,2024-02-04
6032,2020-11-19
6033,2020-07-14
6034,2022-03-11
6035,2023-03-06
6036,2024-04-19
6037,2023-04-11
6038,2021-10-11
6039,2021-10-03
6040,2023-06-03
6041,2021-08-23
6042,2023-11-06
6043,2024-03-12
6044,2023-05-12
6045,2021-12-30
6046,2023-10-30
6047,2021-07-20
6048,2023-06-24
6049,2023-02-13
6050,2023-06-05
6051,2024-06-11
6052,2021-11-13
6053,2023-10-15
6054,2023-07-02
6055,2020-02-19
6056,2022-10-16
6057,2020-08-22
6058,2024-05-21
6059,2022-04-10
6060,2022-12-04
6061,2020-06-06
6062,2023-11-20
6063,2024-03-17
6064,2023-10-06
6065,2023-07-15
6066,2023-10-02
6067,2022-07-12
6068,2021-02-17
6069,2021-11-26
6070,2021-02-13
6071,2022-11-04
6072,2024-04-08
6073,2023-10-21
6074,2020-08-27
6075,2020-10-29
6076,2020-07-08
6077,2021-07-20
6078,2023-12-10
6079,2024-06-25
6080,2021-08-18
6081,2020-05-28
6082,2021-02-20
6083,2020-11-20
6084,2023-07-16
6085,2021-03-23
6086,2023-08-05
6087,2021-12-29
6088,2023-08-09
6089,2020-04-29
6090,2021-03-13
6091,2021-08-21
6092,2023-02-28
6093,2023-04-03
6094,2020-01-03
6095,2020-04-07
6096,2021-04-03
6097,2023-04-27
6098,2021-04-29
6099,2023-07-22
6100,2020-08-20
6101,2023-08-24
6102,2022-10-20
6103,2023-12-30
6104,2024-04-09
6105,2023-02-17
6106,2020-06-25
6107,2024-04-24
6108,2020-09-22
6109,2020-07-05
6110,2022-02-07
6111,2024-05-11
6112,2024-03-01
6113,2022-03-17
6114,2021-03-27
6115,2020-11-11
6116,2021-03-30
6117,2023-12-24
6118,2022-02-11
6119,2024-06-17
6120,2023-11-05
6121,2021-03-05
6122,2020-06-28
6123,2023-06-15
6124,2021-04-19
6125,2020-01-31
6126,2021-11-24
6127,2024-04-02
6128,2022-04-11
6129,2024-02-16
6130,2023-11-21
6131,2023-07-06
6132,2024-05-29
6133,2022-12-14
6134,2022-11-17
6135,2023-09-22
6136,2022-08-19
6137,2020-02-18
6138,2021-02-20
6139,2022-05-21
6140,2022-01-11
6141,2023-08-26
6142,2022-10-31
6143,2021-02-11
6144,2024-04-04
6145,2023-01-17
6146,2022-05-20
6147,2021-09-13
6148,2024-04-19
6149,2021-05-19
6150,2022-11-06
6151,2023-05-30
6152,2022-09-13
6153,2020-11-17
6154,2024-06-13
6155,2020-01-14
6156,2020-07-15
6157,2024-03-13
6158,2024-04-28
6159,2023-03-27
6160,2023-02-10
6161,2022-03-08
6162,2023-05-15
6163,2021-02-26
6164,2023-10-07
6165,2022-04-04
6166,2023-06-12
6167,2021-07-18
6168,2021-01-20
6169,2023-05-06
6170,2023-11-03
6171,2023-05-01
6172,2021-02-07
6173,2024-03-29
6174,2020-08-01
6175,2022-11-17
6176,2022-11-18
6177,2023-07-23
6178,2020-07-28
6179,2022-05-14
6180,2022-07-08
6181,2022-01-28
6182,2023-02-27
6183,2022-02-04
6184,2021-09-04
6185,2020-11-18
6186,2023-06-04
6187,2023-01-07
6188,2023-11-08
6189,2021-10-15
6190,2020-09-04
6191,2021-02-21
6192,2020-01-30
6193,2021-05-07
6194,2020-11-14
6195,2023-06-16
6196,2022-06-22
6197,2022-08-20
6198,2020-05-29
6199,2020-08-13
6200,2022-06-26
6201,2021-03-25
6202,2024-05-21
6203,2020-03-17
6204,2022-12-07
6205,2022-02-20
6206,2024-01-23
6207,2022-10-03
6208,2021-10-10
6209,2021-12-20
6210,2022-07-02
6211,2020-11-05
6212,2022-08-09
6213,2020-03-29
6214,2024-07-24
6215,2020-01-14
6216,2020-06-10
6217,2023-12-31
6218,2022-02-05
6219,2020-04-23
6220,2022-09-19
6221,2022-02-10
6222,2022-06-14
6223,2023-03-05
6224,2021-04-29
6225,2023-12-27
6226,2020-01-26
6227,2022-03-09
6228,2023-11-08
6229,2023-08-31
6230,2024-05-03
6231,2022-11-28
6232,2020-06-28
6233,2020-11-17
6234,2023-01-12
6235,2021-09-08
6236,2022-08-11
6237,2024-05-28
6238,2020-06-16
6239,2023-08-17
6240,2020-05-27
6241,2021-01-17
6242,2021-12-06
6243,2020-06-05
6244,2023-05-09
6245,2023-03-25
6246,2023-08-31
6247,2022-06-16
6248,2022-05-04
6249,2021-12-10
6250,2023-05-29
6251,2022-04-27
6252,2021-11-15
6253,2024-07-31
6254,2022-01-17
6255,2020-10-08
6256,2023-09-24
6257,2022-10-19
6258,2020-03-26
6259,2023-05-20
6260,2021-01-06
6261,2023-06-11
6262,2022-04-15
6263,2020-03-14
6264,2020-08-31
6265,2022-06-18
6266,2020-06-19
6267,2020-02-07
6268,2020-05-15
6269,2020-03-15
6270,2021-08-06
6271,2022-09-06
6272,2021-11-25
6273,2022-09-03
6274,2023-05-04
6275,2023-08-01
6276,2021-05-09
6277,2020-11-16
6278,2020-05-18
6279,2023-05-20
6280,2020-02-09
6281,2024-05-10
6282,2022-01-11
6283,2021-07-12
6284,2022-11-03
6285,2022-01-20
6286,2020-02-24
6287,2023-07-07
6288,2022-01-01
6289,2023-09-19
6290,2022-05-01
6291,2022-04-25
6292,2022-03-13
6293,2021-09-28
6294,2021-08-07
6295,2021-02-28
6296,2022-01-12
6297,2024-02-25
6298,2023-04-23
6299,2021-11-26
6300,2020-03-12
6301,2023-01-06
6302,2020-04-17
6303,2022-01-30
6304,2020-08-29
6305,2022-03-28
6306,2020-08-25
6307,2020-01-10
6308,2024-06-04
6309,2024-06-26
6310,2022-07-06
6311,2021-09-12
6312,2024-02-20
6313,2020-02-02
6314,2021-04-30
6315,2023-08-23
6316,2023-04-27
6317,2022-05-09
6318,2023-05-18
6319,2020-12-17
6320,2021-02-25
6321,2021-07-24
6322,2021-10-16
6323,2021-09-10
6324,2023-02-01
6325,2022-01-19
6326,2021-07-19
6327,2022-12-16
6328,2022-08-28
6329,2020-09-11
6330,2023-11-10
6331,2020-05-18
6332,2023-09-21
6333,2023-08-17
6334,2021-02-22
6335,2023-03-16
6336,2020-10-26
6337,2021-07-16
6338,2022-01-04
6339,2024-01-15
6340,2021-05-28
6341,2023-03-08
6342,2020-07-08
6343,2023-09-01
6344,2024-01-31
6345,2020-02-07
6346,2021-06-12
6347,2020-01-01
6348,2021-01-26
6349,2021-09-09
6350,2020-06-18
6351,2022-05-24
6352,2022-10-18
6353,2021-01-17
6354,2023-10-05
6355,2022-07-29
6356,2023-07-06
6357,2020-09-22
6358,2023-03-30
6359,2020-10-18
6360,2023-05-08
6361,2021-01-16
6362,2020-07-17
6363,2023-05-26
6364,2023-03-03
6365,2020-02-02
6366,2021-07-06
6367,2023-04-12
6368,2020-02-18
6369,2023-07-03
6370,2020-10-28
6371,2022-03-07
6372,2023-05-02
6373,2020-03-26
6374,2020-01-25
6375,2023-07-06
6376,2020-02-16
6377,2024-04-03
6378,2020-06-14
6379,2024-04-22
6380,2020-07-15
6381,2021-07-04
6382,2024-05-09
6383,2020-12-18
6384,2023-12-04
6385,2020-04-11
6386,2022-05-23
6387,2023-07-31
6388,2020-02-07
6389,2023-03-18
6390,2023-08-01
6391,2020-09-14
6392,2022-03-13
6393,2021-10-27
6394,2021-05-28
6395,2022-02-05
6396,2022-04-07
6397,2021-07-28
6398,2021-10-16
6399,2020-12-19
6400,2024-03-26
6401,2024-01-10
6402,2023-09-30
6403,2022-01-22
6404,2023-07-22
6405,2022-11-06
6406,2024-02-14
6407,2020-09-11
6408,2024-04-20
6409,2021-01-17
6410,2020-02-18
6411,2023-05-28
6412,2021-01-04
6413,2024-03-18
6414,2020-02-13
6415,2020-12-30
6416,2020-11-20
6417,2021-01-29
6418,2021-10-23
6419,2022-08-17
6420,2021-05-26
6421,2022-03-17
6422,2021-06-19
6423,2021-10-25
6424,2024-05-07
6425,2020-05-20
6426,2021-12-05
6427,2023-05-18
6428,2023-07-21
6429,2022-02-16
6430,2020-02-18
6431,2022-12-28
6432,2022-03-12
6433,2023-07-03
6434,2022-07-13
6435,2021-12-17
6436,2023-04-15
6437,2020-02-23
6438,2021-04-06
6439,2022-03-23
6440,2024-01-07
6441,2022-05-28
6442,2024-05-01
6443,2020-03-04
6444,2021-06-05
6445,2024-04-08
6446,2023-12-15
6447,2021-03-28
6448,2022-07-31
6449,2022-03-06
6450,2021-07-08
6451,2024-03-08
6452,2020-07-14
6453,2024-07-07
6454,2021-07-02
6455,2020-08-29
6456,2020-05-24
6457,2022-08-31
6458,2023-09-11
6459,2021-11-21
6460,2021-02-22
6461,2021-06-28
6462,2020-11-22
6463,2023-09-25
6464,2022-03-03
6465,2023-05-10
6466,2021-07-14
6467,2021-04-27
6468,2022-03-03
6469,2021-06-12
6470,2022-02-18
6471,2023-05-04
6472,2023-10-20
6473,2023-05-27
6474,2020-04-24
6475,2021-09-19
6476,2024-05-06
6477,2020-04-29
6478,2022-02-17
6479,2021-03-19
6480,2022-02-02
6481,2020-01-23
6482,2021-07-15
6483,2021-12-31
6484,2020-06-29
6485,2024-03-25
6486,2024-03-26
6487,2023-12-20
6488,2020-09-04
6489,2023-06-07
6490,2022-12-03
6491,2022-08-15
6492,2023-11-19
6493,2022-04-06
6494,2021-01-24
6495,2022-10-15
6496,2024-03-11
6497,2022-06-04
6498,2020-04-09
6499,2022-02-12
6500,2021-02-06
6501,2022-06-28
6502,2024-05-21
6503,2023-01-23
6504,2020-02-10
6505,2022-06-02
6506,2022-06-06
6507,2021-11-21
6508,2023-09-23
6509,2020-01-03
6510,2024-02-16
6511,2023-12-16
6512,2024-03-16
6513,2023-08-19
6514,2021-01-22
6515,2020-05-29
6516,2020-08-13
6517,2023-04-13
6518,2023-06-07
6519,2023-02-04
6520,2022-07-31
6521,2024-05-08
6522,2022-11-01
6523,2020-02-12
6524,2021-03-09
6525,2021-03-08
6526,2021-07-07
6527,2023-11-02
6528,2021-04-23
6529,2020-10-18
6530,2023-04-11
6531,2023-04-14
6532,2021-09-11
6533,2022-06-26
6534,2021-10-19
6535,2023-11-17
6536,2020-10-29
6537,2021-11-21
6538,2021-03-31
6539,2021-11-27
6540,2022-04-28
6541,2020-10-11
6542,2023-04-10
6543,2020-11-29
6544,2023-03-17
6545,2024-06-30
6546,2024-07-14
6547,2024-04-17
6548,2020-06-27
6549,2023-04-10
6550,2023-05-11
6551,2022-05-12
6552,2020-11-01
6553,2021-02-19
6554,2022-01-04
6555,2020-08-13
6556,2020-10-31
6557,2020-07-09
6558,2023-03-24
6559,2020-02-03
6560,2023-06-08
6561,2020-08-16
6562,2020-03-25
6563,2022-05-10
6564,2021-07-22
6565,2022-04-10
6566,2020-01-15
6567,2021-08-21
6568,2020-01-21
6569,2022-11-18
6570,2021-10-25
6571,2024-05-25
6572,2023-01-17
6573,2024-06-11
6574,2022-07-28
6575,2020-12-03
6576,2024-03-04
6577,2022-07-26
6578,2023-09-10
6579,2023-08-23
6580,2020-04-06
6581,2023-05-28
6582,2023-02-04
6583,2023-08-02
6584,2020-11-16
6585,2020-02-15
6586,2023-09-06
6587,2022-08-03
6588,2024-05-09
6589,2023-10-05
6590,2022-01-09
6591,2023-10-22
6592,2021-03-31
6593,2023-06-20
6594,2021-03-07
6595,2022-09-21
6596,2024-07-16
6597,2022-12-02
6598,2021-08-21
6599,2021-02-03
6600,2020-08-24
6601,2021-03-23
6602,2024-07-11
6603,2020-03-15
6604,2021-07-18
6605,2021-04-10
6606,2021-11-05
6607,2023-08-10
6608,2020-10-16
6609,2024-02-22
6610,2021-12-27
6611,2020-11-14
6612,2023-03-24
6613,2022-05-11
6614,2020-12-23
6615,2022-11-19
6616,2023-04-22
6617,2022-05-23
6618,2021-01-08
6619,2020-07-31
6620,2022-09-19
6621,2023-12-23
6622,2024-06-09
6623,2021-09-27
6624,2023-05-05
6625,2022-05-24
6626,2022-09-11
6627,2021-07-21
6628,2022-05-04
6629,2020-04-10
6630,2022-07-21
6631,2023-02-16
6632,2023-01-07
6633,2021-03-15
6634,2021-09-01
6635,2021-10-24
6636,2022-09-24
6637,2020-01-05
6638,2023-10-04
6639,2024-06-16
6640,2021-12-22
6641,2022-02-15
6642,2020-03-18
6643,2020-12-19
6644,2020-10-10
6645,2020-09-26
6646,2023-04-30
6647,2024-03-06
6648,2021-05-10
6649,2024-04-14
6650,2024-02-29
6651,2022-08-25
6652,2021-05-26
6653,2023-10-22
6654,2023-11-02
6655,2020-04-26
6656,2021-04-10
6657,2023-04-02
6658,2022-12-28
6659,2023-10-01
6660,2022-01-05
6661,2023-09-19
6662,2024-02-25
6663,2020-10-10
6664,2022-05-13
6665,2022-04-18
6666,2021-10-31
6667,2023-01-09
6668,2020-11-09
6669,2024-04-06
6670,2023-11-05
6671,2024-04-01
6672,2021-08-01
6673,2021-11-19
6674,2021-03-17
6675,2024-03-25
6676,2022-10-09
6677,2023-03-23
6678,2024-02-25
6679,2023-12-12
6680,2022-08-19
6681,2023-02-21
6682,2020-10-23
6683,2022-06-29
6684,2020-10-31
6685,2023-09-30
6686,2023-10-04
6687,2023-08-30
6688,2021-08-30
6689,2023-05-17
6690,2022-02-04
6691,2021-04-30
6692,2021-02-05
6693,2023-03-29
6694,2021-02-20
6695,2024-02-29
6696,2021-10-18
6697,2022-10-26
6698,2022-11-01
6699,2023-10-07
6700,2023-07-02
6701,2020-01-26
6702,2023-09-28
6703,2022-12-24
6704,2021-04-01
6705,2020-04-01
6706,2020-01-24
6707,2021-03-12
6708,2023-05-26
6709,2023-04-22
6710,2021-10-02
6711,2023-12-27
6712,2023-01-14
6713,2021-09-17
6714,2023-07-08
6715,2020-10-15
6716,2022-06-05
6717,2024-03-29
6718,2022-06-21
6719,2021-02-03
6720,2024-04-29
6721,2023-10-24
6722,2023-03-07
6723,2023-11-06
6724,2024-03-07
6725,2023-06-14
6726,2023-07-12
6727,2020-03-15
6728,2021-10-26
6729,2022-05-09
6730,2021-12-01
6731,2021-11-12
6732,2021-03-23
6733,2021-01-09
6734,2022-11-19
6735,2022-01-31
6736,2021-02-06
6737,2024-02-07
6738,2020-05-17
6739,2020-03-08
6740,2022-11-20
6741,2021-10-28
6742,2021-03-14
6743,2020-07-23
6744,2020-08-30
6745,2020-10-29
6746,2022-04-24
6747,2023-05-10
6748,2024-07-22
6749,2021-07-21
6750,2022-10-12
6751,2023-03-13
6752,2020-01-21
6753,2022-09-10
6754,2023-06-08
6755,2022-08-08
6756,2021-12-20
6757,2020-07-12
6758,2022-09-26
6759,2023-11-29
6760,2022-11-24
6761,2021-09-25
6762,2020-08-19
6763,2023-08-27
6764,2023-05-03
6765,2021-02-20
6766,2021-06-05
6767,2023-04-05
6768,2021-08-14
6769,2022-03-17
6770,2024-07-26
6771,2021-07-08
6772,2020-04-08
6773,2023-12-27
6774,2022-05-05
6775,2022-04-12
6776,2020-05-29
6777,2022-01-26
6778,2023-05-12
6779,2024-02-05
6780,2024-06-10
6781,2023-01-26
6782,2023-08-31
6783,2021-01-08
6784,2024-01-19
6785,2022-08-29
6786,2022-04-23
6787,2022-03-23
6788,2020-07-17
6789,2022-08-12
6790,2021-05-26
6791,2023-05-15
6792,2024-06-09
6793,2020-05-24
6794,2023-04-16
6795,2023-03-16
6796,2023-07-23
6797,2020-12-21
6798,2021-01-01
6799,2022-01-10
6800,2023-03-16
6801,2021-06-14
6802,2020-10-05
6803,2023-10-27
6804,2023-02-18
6805,2022-01-27
6806,2023-03-07
6807,2021-02-14
6808,2022-09-04
6809,2023-07-26
6810,2021-07-01
6811,2023-08-05
6812,2021-09-08
6813,2022-11-19
6814,2020-01-03
6815,2023-10-11
6816,2022-10-17
6817,2020-09-12
6818,2023-09-21
6819,2020-03-20
6820,2023-07-20
6821,2023-10-09
6822,2021-07-19
6823,2024-02-29
6824,2022-08-31
6825,2021-12-24
6826,2022-01-13
6827,2020-07-14
6828,2021-08-15
6829,2022-12-19
6830,2020-09-25
6831,2023-03-16
6832,2024-02-06
6833,2020-08-11
6834,2024-05-02
6835,2023-05-21
6836,2021-06-23
6837,2024-02-17
6838,2024-02-11
6839,2020-07-25
6840,2022-02-22
6841,2023-04-10
6842,2022-05-12
6843,2023-07-27
6844,2023-05-20
6845,2023-09-10
6846,2020-07-02
6847,2024-01-02
6848,2021-05-05
6849,2023-06-19
6850,2023-06-02
6851,2022-07-30
6852,2022-02-03
6853,2021-04-26
6854,2021-12-21
6855,2020-08-15
6856,2022-11-30
6857,2023-03-11
6858,2021-01-22
6859,2021-03-12
6860,2023-02-21
6861,2020-05-31
6862,2023-08-27
6863,2022-07-07
6864,2022-09-24
6865,2022-09-19
6866,2021-07-20
6867,2020-04-16
6868,2024-01-27
6869,2021-02-12
6870,2020-10-15
6871,2021-05-01
6872,2021-11-06
6873,2022-03-07
6874,2022-02-26
6875,2023-04-19
6876,2024-02-08
6877,2021-03-09
6878,2024-05-04
6879,2022-10-10
6880,2021-10-19
6881,2021-01-03
6882,2023-12-06
6883,2020-04-25
6884,2020-02-25
6885,2023-08-06
6886,2022-10-21
6887,2024-05-07
6888,2023-06-12
6889,2020-05-01
6890,2022-06-12
6891,2021-04-13
6892,2020-07-16
6893,2021-07-30
6894,2020-03-03
6895,2021-02-03
6896,2021-03-07
6897,2023-11-09
6898,2020-11-23
6899,2023-09-15
6900,2021-05-02
6901,2022-10-01
6902,2022-01-31
6903,2020-02-19
6904,2023-11-10
6905,2020-06-03
6906,2022-11-24
6907,2020-08-21
6908,2022-04-17
6909,2023-10-08
6910,2023-11-02
6911,2020-06-08
6912,2023-11-30
6913,2024-03-12
6914,2022-05-24
6915,2022-04-06
6916,2022-12-26
6917,2024-03-17
6918,2022-07-29
6919,2022-03-28
6920,2022-06-01
6921,2023-11-28
6922,2022-06-02
6923,2024-07-23
6924,2023-06-15
6925,2022-05-12
6926,2023-02-23
6927,2024-04-21
6928,2020-01-24
6929,2022-10-27
6930,2023-11-10
6931,2024-04-15
6932,2024-07-03
6933,2022-10-23
6934,2022-02-09
6935,2020-02-28
6936,2022-05-12
6937,2021-03-18
6938,2023-11-10
6939,2021-07-08
6940,2021-02-09
6941,2023-12-07
6942,2023-01-30
6943,2022-05-18
6944,2022-07-06
6945,2024-01-27
6946,2020-10-29
6947,2020-12-10
6948,2022-04-04
6949,2022-08-27
6950,2024-07-06
6951,2023-12-25
6952,2022-07-16
6953,2023-04-21
6954,2023-03-02
6955,2020-08-05
6956,2021-05-05
6957,2021-03-15
6958,2021-12-16
6959,2023-06-16
6960,2024-03-14
6961,2020-01-29
6962,2021-12-08
6963,2023-07-08
6964,2023-09-25
6965,2022-04-27
6966,2020-12-13
6967,2020-10-19
6968,2023-01-22
6969,2020-04-29
6970,2020-10-09
6971,2024-04-12
6972,2024-05-19
6973,2020-09-20
6974,2021-06-18
6975,2021-01-25
6976,2020-09-25
6977,2020-04-15
6978,2021-04-13
6979,2023-07-17
6980,2021-05-24
6981,2020-07-25
6982,2023-12-04
6983,2020-03-04
6984,2022-01-01
6985,2023-04-18
6986,2022-11-09
6987,2021-03-17
6988,2020-01-18
6989,2021-10-20
6990,2023-06-22
6991,2021-03-16
6992,2021-06-10
6993,2023-08-31
6994,2023-09-22
6995,2022-01-31
6996,2022-11-26
6997,2023-10-18
6998,2021-05-13
6999,2022-10-18
7000,2022-01-12
7001,2020-12-04
7002,2022-12-25
7003,2022-01-09
7004,2022-11-11
7005,2023-09-06
7006,2024-07-12
7007,2020-11-22
7008,2021-01-17
7009,2023-10-08
7010,2024-05-05
7011,2020-10-03
7012,2020-02-16
7013,2020-12-28
7014,2021-12-13
7015,2023-06-20
7016,2020-12-07
7017,2024-03-21
7018,2024-07-10
7019,2022-12-04
7020,2020-02-09
7021,2020-02-08
7022,2021-11-10
7023,2021-07-31
7024,2020-09-07
7025,2024-01-05
7026,2022-09-18
7027,2021-09-05
7028,2020-07-06
7029,2022-01-20
7030,2021-09-15
7031,2024-02-14
7032,2020-06-28
7033,2022-02-17
7034,2022-10-01
7035,2020-08-02
7036,2024-02-18
7037,2022-10-30
7038,2024-02-13
7039,2020-12-15
7040,2022-08-21
7041,2022-07-11
7042,2023-10-27
7043,2021-10-05
7044,2021-11-13
7045,2022-10-01
7046,2021-12-13
7047,2023-12-09
7048,2022-05-09
7049,2020-01-29
7050,2020-03-18
7051,2020-07-19
7052,2022-06-21
7053,2021-04-20
7054,2022-07-15
7055,2023-09-07
7056,2021-10-12
7057,2021-10-10
7058,2021-07-08
7059,2020-12-13
7060,2023-02-03
7061,2022-01-08
7062,2024-02-09
7063,2021-06-19
7064,2020-08-27
7065,2020-09-04
7066,2020-03-02
7067,2020-08-27
7068,2022-04-20
7069,2020-02-04
7070,2023-12-06
7071,2020-03-13
7072,2021-07-18
7073,2022-04-04
7074,2021-03-31
7075,2023-12-29
7076,2022-10-04
7077,2024-02-14
7078,2020-06-20
7079,2024-02-08
7080,2022-08-03
7081,2020-03-24
7082,2021-12-30
7083,2022-05-23
7084,2024-01-04
7085,2022-06-29
7086,2023-05-06
7087,2023-08-19
7088,2022-06-21
