cod_ticket,id_elemento_catalogo,cantidad
97,97,4864
97,52,4634
97,98,2057
97,16,318
98,26,4385
98,114,3858
98,85,3396
98,30,2689
98,118,4342
98,102,2475
98,62,4229
98,9,2262
98,103,2654
98,57,3548
98,89,4867
98,66,4615
98,95,3109
98,72,3494
98,81,1580
98,31,3748
98,39,2193
98,88,3493
98,67,2153
98,100,765
98,6,3293
99,87,4052
99,26,1035
99,34,3562
99,98,3617
99,46,3948
99,2,4058
99,81,2607
99,40,1883
99,32,2169
99,48,4420
99,17,2733
99,1,2955
99,16,922
99,118,3899
99,49,2054
99,18,2099
99,112,3634
99,15,1121
99,71,4976
99,9,1993
99,115,2720
99,67,1137
99,108,477
99,116,3600
99,120,1001
99,53,1325
100,98,2493
100,73,1150
100,40,2378
100,89,1091
100,63,3172
100,117,456
100,46,2908
100,83,3581
100,93,2914
100,104,2673
100,70,3860
100,75,4985
100,49,4659
100,25,963
100,3,4724
100,1,1074
100,113,503
100,111,2889
100,107,2994
100,20,1388
100,90,1192
100,34,4885
100,27,3577
101,30,2379
101,118,429
101,90,3357
101,22,2520
101,27,4386
101,20,2184
101,52,293
101,66,3970
101,21,2805
101,100,3283
101,32,1793
101,89,2782
101,86,1250
101,7,4479
101,119,3978
102,2,2786
102,80,996
102,44,1153
102,100,3379
102,13,3704
102,117,4515
102,70,3182
102,29,2393
102,37,1629
102,65,1856
102,83,4536
102,91,4956
102,9,3705
102,81,3748
102,108,4214
102,7,4140
102,35,3424
102,15,228
102,26,257
102,31,1529
102,107,2936
103,74,259
103,43,605
103,106,4256
103,29,3225
103,85,1778
103,21,3587
103,18,785
103,86,2281
103,90,3872
103,58,990
103,50,1709
103,79,3154
103,92,4522
103,95,4944
103,4,3027
103,66,3037
103,70,2251
103,104,2065
103,64,1211
103,65,2454
103,61,387
103,91,3782
104,25,4499
104,70,1087
104,84,4681
104,29,1244
104,100,729
104,109,1491
104,88,3510
104,87,1331
104,15,2937
104,75,2387
104,69,805
104,58,4331
104,61,4873
104,46,2272
104,93,3170
104,59,1315
104,91,2715
104,62,3142
104,112,1856
104,83,898
104,98,814
104,9,4687
104,26,2935
104,64,1223
104,55,1072
104,49,2688
104,115,3292
105,74,4401
105,70,1152
105,89,2569
105,105,842
105,102,3897
105,96,268
105,47,230
105,43,4839
105,52,2341
105,10,4653
105,117,3459
105,23,4442
105,40,2625
105,17,2995
105,24,575
105,108,3143
105,80,3657
105,107,928
105,79,4391
106,100,4304
106,3,864
106,105,4646
106,87,4799
106,94,4099
106,55,3025
106,26,1726
106,11,4736
106,110,3967
106,89,1130
106,30,1095
106,69,1880
106,45,3381
106,54,296
106,71,1619
106,64,4557
106,91,4248
106,35,4316
106,39,4693
106,29,598
106,53,4099
106,42,2040
106,99,1574
106,62,570
106,48,3179
106,25,646
106,75,376
106,44,717
106,41,4957
106,76,2453
106,82,4803
107,38,762
107,1,3384
107,118,3051
107,49,4508
107,54,4617
107,11,2619
107,88,4513
107,99,3777
107,76,871
107,34,1587
107,114,1608
107,41,4516
107,117,3939
107,98,3962
108,83,2715
108,101,2685
108,69,350
108,92,4820
108,47,1027
108,43,4489
108,85,2870
108,19,3909
108,63,2571
108,13,224
108,118,2084
108,1,2255
108,23,3329
108,94,2213
108,9,4771
108,65,2451
108,96,2960
108,5,1151
108,95,4802
108,17,3562
108,79,749
108,31,4531
109,75,2177
109,52,2734
109,67,3344
109,44,3753
109,42,4180
109,13,1506
109,91,2813
109,3,944
109,31,2488
109,18,4976
109,108,2299
109,10,4898
109,114,4450
109,106,516
109,74,4297
109,89,1619
109,83,4467
110,15,3743
110,27,3916
110,114,3731
110,16,4175
110,91,3931
110,76,3485
110,80,3777
110,96,1172
110,108,849
110,38,1005
110,28,1727
110,92,3220
110,110,1385
110,119,1350
110,60,941
110,25,1658
110,102,907
110,62,1890
110,39,3521
110,101,3846
110,21,2349
110,46,2302
110,41,3203
110,97,3301
110,64,2790
110,66,397
111,61,1259
111,77,3256
111,41,566
111,12,806
111,83,4577
111,1,4698
111,32,2474
111,114,4289
111,67,579
111,85,2812
111,115,3354
111,60,3647
111,86,4698
111,5,2195
111,69,4827
111,94,2154
111,64,3955
111,92,473
111,58,4896
111,98,3940
111,89,1683
111,59,2801
111,45,4867
111,53,1149
111,106,3746
111,38,4203
111,47,703
111,22,2399
111,36,1433
111,68,2305
111,28,3207
111,23,4140
111,63,1426
112,64,1458
112,54,3893
112,68,665
112,13,478
112,114,2124
112,31,1475
112,92,816
112,96,404
112,63,2078
112,80,409
112,52,4339
112,60,3442
112,116,1727
112,73,2990
112,8,2546
112,15,2100
112,21,2705
112,3,2189
112,100,4220
112,14,3723
112,16,3135
112,45,1044
112,77,2616
112,66,2671
112,19,1939
112,42,3099
112,2,1050
112,30,2514
112,26,519
112,84,3669
112,118,2767
112,10,1707
113,120,1173
113,44,3372
113,105,1187
113,11,4526
113,99,812
113,110,318
113,108,3931
113,97,2662
113,50,653
113,86,611
113,96,282
113,48,1260
113,112,2608
113,109,4677
113,54,4417
113,39,3662
113,5,3672
113,101,296
113,14,3775
113,80,4510
113,27,3663
113,98,621
113,51,3319
114,19,4975
114,81,4104
114,22,1434
114,96,4129
114,33,4881
114,72,4143
114,12,3787
114,115,2305
114,16,392
114,15,4623
114,107,610
114,98,2402
114,53,3043
114,3,4127
114,68,1937
114,116,410
114,111,2091
114,43,1846
115,86,4041
115,49,1842
115,21,3885
115,107,905
115,82,633
115,70,1884
115,111,487
115,68,514
115,7,4060
115,112,2798
115,73,4178
115,45,3748
115,110,4711
115,72,756
115,39,650
115,87,976
115,78,2020
115,61,2772
115,52,3296
115,59,678
115,108,3831
115,54,2717
115,67,2742
115,17,4894
115,42,4434
115,47,4681
116,35,4655
116,110,1109
116,61,4600
116,107,3587
116,44,1384
116,1,2306
116,87,1871
116,67,2773
116,8,2129
116,31,2617
116,6,3029
116,70,490
116,97,998
116,13,2716
116,43,2837
116,111,2854
116,4,3852
116,93,3616
116,94,1323
117,43,2938
117,3,3904
117,68,4690
117,52,1466
117,72,1948
117,113,1071
117,105,2934
117,112,1708
117,2,776
117,57,1330
117,13,3455
117,75,2951
117,5,4525
117,20,864
117,9,4220
117,66,3144
118,11,4179
118,118,3020
118,58,1261
118,28,4380
118,39,514
118,108,4311
118,44,330
118,43,2347
118,90,3952
118,19,3323
118,63,4734
118,110,2873
118,5,4366
118,65,1040
118,61,1753
118,95,2991
118,54,3300
118,37,2263
118,36,4680
118,74,4391
118,83,3464
118,10,696
118,86,2404
118,75,2727
119,111,701
119,71,3043
119,105,4978
119,66,3807
119,11,4702
119,62,4982
119,118,550
119,114,2286
119,10,1394
119,43,3770
119,64,4341
119,25,1394
119,14,993
119,75,4946
119,23,2691
119,42,953
119,78,2448
119,119,4715
119,84,2068
119,54,2114
119,68,2610
119,32,1108
119,73,3037
119,101,3866
119,55,3042
119,98,4756
120,4,1073
120,105,1009
120,118,3672
120,15,3705
120,36,3023
120,81,4523
120,11,2646
120,33,3759
120,64,463
120,27,2921
120,43,359
120,59,1584
120,96,3776
120,1,474
120,37,2758
120,108,316
120,30,4028
120,89,4544
120,56,2137
120,32,3507
120,73,3640
120,91,4236
121,79,739
121,49,4135
121,13,274
121,11,3067
121,15,3362
121,4,2588
121,93,3091
121,29,1129
121,87,3133
121,71,2657
121,47,3182
121,68,4889
121,101,2419
121,117,2165
121,109,4104
121,103,1162
121,83,455
121,99,1787
121,92,2844
121,12,827
122,41,3091
122,98,3747
122,3,2283
122,106,2699
122,111,4881
122,97,2874
122,36,1229
122,26,3625
122,65,808
122,69,4251
122,47,1370
122,107,232
122,74,4126
122,5,1647
122,14,2793
122,108,4234
122,78,2782
122,50,1800
122,79,4287
122,54,2521
122,81,325
122,37,1444
122,35,455
122,94,1231
122,55,1252
123,10,3023
123,79,4405
123,4,3373
123,95,4219
123,114,2383
123,17,1635
123,26,797
123,88,713
123,23,4517
123,61,1660
123,109,4792
123,98,1624
123,94,2370
123,110,4678
123,85,888
123,46,4707
123,13,3421
123,41,4397
123,3,2532
123,35,4781
123,65,4119
123,56,1487
123,39,2036
124,105,519
124,53,1752
124,27,669
124,52,3186
124,95,2328
124,66,828
124,96,4866
124,99,1098
124,24,4471
124,39,1877
124,28,2388
124,81,2674
124,73,4988
124,5,4214
124,88,3197
124,17,3250
124,75,1824
124,76,2768
124,8,3873
124,89,4851
124,115,868
124,44,4964
124,31,3151
124,10,638
125,11,2560
125,31,1084
125,86,1058
125,17,4485
125,112,4218
125,51,1046
125,10,4122
125,74,4136
125,110,319
125,18,657
125,105,1594
125,75,2706
125,89,1022
125,38,4508
125,4,352
125,61,2204
125,67,4581
126,79,4281
126,100,2760
126,9,1333
126,5,931
126,33,4063
126,46,3087
126,34,2508
126,57,4692
126,62,1897
126,27,2851
126,66,800
126,37,4308
126,38,4745
126,7,4280
126,18,4714
126,36,3342
126,56,2726
126,104,2988
126,52,644
126,102,4072
126,31,2466
126,96,4944
127,88,1598
127,24,3130
127,78,4204
127,75,1679
127,112,4830
127,25,3707
127,33,1756
127,70,3948
127,55,4088
127,41,3025
127,107,1956
127,97,3155
127,100,2711
127,68,2970
127,96,3443
127,94,226
127,6,2462
127,21,291
127,110,3649
127,82,2553
127,40,4710
128,102,1898
128,85,2837
128,56,4199
128,16,2347
128,69,3675
128,41,2228
128,106,907
128,82,3009
128,63,2951
128,24,1869
128,10,4137
128,105,406
128,50,3344
128,107,1608
128,29,441
128,61,3177
128,97,1209
128,12,4962
128,86,2286
129,1,463
129,85,2265
129,30,1517
129,114,2888
129,64,4935
129,32,3037
129,25,679
129,74,4280
129,49,4881
129,57,1750
129,36,2416
129,93,357
129,112,2766
129,16,3541
129,29,4411
129,119,824
129,72,1955
130,109,2393
130,59,3291
130,101,1053
130,22,4589
130,65,1771
130,54,2153
130,55,3909
130,95,3455
130,12,855
130,24,3549
130,43,1137
130,116,790
130,13,2254
130,3,4391
130,45,1210
130,117,3021
130,119,289
130,115,1764
130,107,2516
130,71,3933
130,28,4423
130,93,1826
131,65,4728
131,22,3666
131,12,2525
131,86,1382
131,85,3117
131,78,361
131,4,3485
131,104,1375
131,116,2288
131,41,3583
131,84,4330
131,69,347
132,20,3035
132,54,4850
132,77,944
132,2,2726
132,97,4394
132,82,4094
132,13,2176
132,56,1248
132,67,3674
132,65,2067
132,88,4067
132,59,1393
132,44,2142
132,75,1749
132,8,1991
132,55,4228
132,106,3835
132,11,1159
132,69,2628
132,119,3087
132,111,2335
132,74,932
132,23,4288
132,47,390
132,52,3963
132,83,4724
133,71,527
133,57,2325
133,115,1515
133,88,3013
133,99,2251
133,29,3808
133,92,2588
133,4,3238
133,85,2769
133,23,673
133,10,794
133,114,1478
133,70,570
133,54,4851
133,80,4796
133,63,450
133,8,3647
133,47,1156
134,93,1747
134,74,3388
134,112,1400
134,113,2838
134,12,4741
134,47,2511
134,87,366
134,39,1839
134,79,710
134,110,4367
134,4,2469
134,101,2972
134,16,2294
134,51,2244
134,88,4820
134,38,432
134,119,3190
134,26,3220
134,76,3349
134,53,789
135,78,3006
135,75,2180
135,92,3933
135,47,4247
135,17,3216
135,89,4880
135,51,3259
135,79,4128
135,70,2293
135,80,1282
135,55,668
135,33,1184
135,31,1974
135,32,2747
135,97,3897
135,86,3227
135,106,4424
136,32,2774
136,76,3185
136,53,3775
136,18,655
136,109,4188
136,62,1293
136,84,2658
136,88,938
136,10,1018
136,51,4540
136,1,3485
136,23,1777
136,114,847
136,27,3090
136,8,4479
136,31,3305
136,12,2849
136,56,4010
136,111,4954
136,26,306
136,37,2244
136,115,2233
136,14,4885
137,77,3632
137,68,2993
137,61,2343
137,18,1451
137,63,1593
137,71,1089
137,90,1620
137,24,1260
137,40,1575
137,53,1087
137,44,3449
137,67,3398
137,83,1559
137,23,3330
137,29,2330
137,84,599
137,21,4685
137,13,3645
137,69,3108
137,17,2268
137,36,1481
137,109,727
137,82,824
137,64,928
137,98,764
137,52,2406
137,58,2390
137,102,1713
137,81,3162
137,66,4579
137,34,4917
138,8,3064
138,61,1604
138,108,4654
138,7,856
138,51,3137
138,4,1422
138,59,1528
138,17,1789
138,90,2577
138,34,2886
138,97,3162
138,55,2863
138,5,2055
138,47,4274
138,80,2405
139,38,2191
139,65,2621
139,61,3326
139,15,3486
139,52,882
139,51,1209
139,10,737
139,115,4923
139,27,303
139,9,3188
139,81,3248
139,42,1979
139,118,612
139,57,3670
139,114,4080
139,108,3293
139,80,2302
139,93,3855
139,47,3664
139,98,2504
139,68,4200
139,100,714
139,102,299
139,90,1362
140,101,2732
140,29,1378
140,107,3294
140,112,4655
140,62,291
140,55,3911
140,19,1297
140,53,1971
140,8,4822
140,104,2702
140,86,3731
140,73,2171
140,85,1523
140,66,2497
140,120,1961
140,84,2117
140,76,858
140,80,3726
140,113,2517
140,22,3056
140,38,4674
140,99,1901
140,56,3774
140,1,2898
140,34,3574
140,60,4878
140,44,376
141,66,1816
141,46,2213
141,49,4659
141,40,1540
141,37,2414
141,12,614
141,26,998
141,15,1856
141,96,3574
141,53,1894
141,14,1340
141,87,2164
141,119,4177
141,111,4458
141,79,3714
141,99,984
141,28,662
141,34,1346
141,52,1001
141,41,761
142,105,4535
142,98,4739
142,79,4811
142,33,3502
142,17,3075
142,27,3574
142,37,864
142,94,2236
142,21,3397
142,72,3262
142,90,1925
142,73,1490
142,7,3684
142,96,2962
142,74,2565
142,91,2765
142,3,3293
143,46,2845
143,97,4808
143,14,2356
143,31,1822
143,84,2996
143,81,2674
143,117,1013
143,25,2360
143,79,1069
143,22,869
143,24,688
143,21,1361
143,38,355
143,93,4950
143,47,632
143,120,3961
143,19,3959
143,51,4028
143,18,1945
143,1,3242
143,115,2238
143,100,2980
143,107,2112
144,82,745
144,5,4042
144,29,735
144,14,2942
144,53,423
144,91,387
144,22,2901
144,75,993
144,58,1152
144,76,3940
144,67,4778
144,116,2128
144,54,2039
144,55,1411
144,52,539
144,73,4352
144,56,1282
144,12,3767
144,83,4951
144,4,2688
144,7,262
144,120,745
144,105,3853
144,8,1171
144,62,750
145,34,1631
145,112,1595
145,99,799
145,39,4732
145,21,4609
145,80,1148
145,67,4952
145,6,1187
145,44,2135
145,19,678
145,10,516
145,89,2456
145,109,2011
145,92,4048
145,62,2155
145,113,1510
145,110,3026
145,68,4852
145,104,641
145,40,937
145,9,1413
145,76,1250
145,31,4657
145,49,816
145,88,3607
146,83,2202
146,35,901
146,75,1260
146,103,1106
146,85,2969
146,119,2296
146,32,3163
146,56,3696
146,36,3291
146,4,2655
146,110,212
146,66,3405
146,118,3483
146,71,1588
146,99,2335
147,51,1773
147,64,4620
147,77,4493
147,47,253
147,40,4759
147,16,4080
147,2,1788
147,70,2682
147,56,2984
147,29,960
147,24,4064
147,89,3923
147,33,1039
147,58,2343
147,41,4900
147,101,1675
147,38,676
147,45,2962
147,44,1900
147,95,1277
148,86,926
148,26,2535
148,109,2583
148,37,247
148,73,3808
148,53,514
148,15,4796
148,92,3348
148,52,743
148,65,3770
148,41,1945
148,16,2480
148,77,3253
148,59,535
148,19,2191
148,93,1128
148,88,4647
148,114,1900
148,33,1013
148,61,1868
148,68,4983
148,108,284
148,112,4891
148,32,2954
148,44,2160
148,116,904
148,117,1611
148,63,1871
149,50,1149
149,83,4509
149,37,4401
149,21,2526
149,35,1363
149,76,4024
149,87,425
149,71,1373
149,23,3309
149,77,1683
149,11,1071
149,9,4603
149,73,3853
149,86,4487
149,75,2021
149,31,3823
149,4,3009
149,63,801
149,117,1208
149,58,2402
149,80,3532
149,7,336
149,95,4803
150,43,928
150,104,4281
150,22,4532
150,29,2491
150,118,3500
150,58,4734
150,25,2546
150,56,2543
150,37,4518
150,17,1459
150,14,2327
150,101,605
150,81,3510
150,117,3099
150,74,1580
150,85,1790
150,120,1294
150,103,3390
150,95,3547
150,77,4212
151,84,4311
151,79,2016
151,77,2410
151,51,734
151,83,4891
151,87,4051
151,13,2123
151,69,666
151,26,2395
151,22,3684
151,109,2671
151,27,4487
151,34,2487
151,76,3576
152,20,778
152,77,2361
152,24,4320
152,104,1316
152,84,1721
152,101,4410
152,76,4431
152,4,4844
152,22,4594
152,43,2056
152,115,712
152,9,1043
152,109,3110
152,66,4823
152,89,1087
152,40,1530
152,81,4838
152,119,4314
152,54,807
152,30,4625
152,74,3198
152,112,1746
152,57,202
153,31,2586
153,13,1663
153,48,256
153,72,529
153,96,3941
153,62,4454
153,15,4169
153,30,2226
153,65,1932
153,22,1658
153,102,3314
153,54,624
153,10,1090
153,73,4855
153,5,814
153,38,921
153,56,1412
153,79,2474
153,71,3950
153,66,3941
153,76,4092
153,41,855
153,51,2584
154,58,3561
154,80,3097
154,63,1272
154,45,2051
154,46,4618
154,32,2993
154,112,3085
154,40,2026
154,24,4573
154,28,3310
154,5,3005
154,73,1647
154,106,381
154,50,3246
154,90,1710
154,37,1724
154,51,2512
154,22,2205
154,76,1541
154,88,2917
154,42,2592
154,44,2159
154,68,4644
154,27,335
154,29,4659
155,29,4010
155,81,4234
155,30,3605
155,50,1151
155,118,771
155,79,2728
155,89,3029
155,21,1232
155,4,2074
155,94,4456
155,8,550
155,82,2846
155,46,3825
155,58,3763
155,66,2226
156,80,460
156,87,241
156,39,3811
156,100,2576
156,54,1575
156,83,441
156,4,3318
156,110,540
156,16,2198
156,66,2798
156,113,2888
156,20,437
156,105,3995
156,92,873
156,69,248
156,22,1500
156,89,576
156,70,1730
156,74,570
156,97,3626
156,11,1728
156,79,1769
156,33,2070
156,72,1852
156,111,2677
156,118,563
156,108,1739
156,82,2730
156,78,955
156,85,2281
156,26,1571
156,64,3527
157,6,2517
157,104,3385
157,33,656
157,94,1689
157,16,3149
157,39,1406
157,72,335
157,81,3178
157,98,3460
157,60,4197
157,120,1877
157,89,1288
157,118,2125
157,70,2702
157,97,964
157,71,1459
157,32,879
157,77,1055
157,10,1110
157,86,1418
157,21,2034
157,111,3594
157,7,2889
158,46,4160
158,70,1571
158,2,450
158,98,2785
158,22,1787
158,51,3030
158,91,349
158,90,669
158,62,815
158,89,2273
158,69,2568
158,47,1716
158,115,3708
158,77,4249
158,118,291
158,60,2898
158,103,3246
159,71,334
159,20,2354
159,29,400
159,36,3238
159,2,646
159,110,4233
159,65,2108
159,87,1871
159,8,1144
159,39,3043
159,74,4156
159,68,2750
159,78,4129
159,70,1560
159,101,3224
159,80,3323
159,30,1146
159,4,1553
159,115,1234
159,94,3382
159,46,699
159,97,2511
159,66,4597
159,48,3813
160,65,1144
160,53,2395
160,85,1935
160,1,1181
160,18,4357
160,44,2684
160,2,1393
160,73,2830
160,95,4340
160,112,1165
160,120,1791
160,28,3951
160,22,1103
160,110,3194
160,52,3281
160,107,775
160,113,3129
160,25,4556
161,61,1438
161,1,4591
161,43,1557
161,35,4333
161,42,4992
161,23,4982
161,5,1832
161,44,3828
161,105,2373
161,63,1498
161,12,3152
161,120,1659
161,18,1195
161,118,2566
161,116,3472
161,102,1382
161,69,1633
161,91,3649
162,76,1113
162,68,3394
162,77,2643
162,29,569
162,21,3418
162,40,639
162,45,4494
162,44,3497
162,90,2262
162,36,4402
162,92,776
162,11,4703
162,10,1533
162,110,2342
162,83,1536
162,48,4800
162,57,4061
162,5,2806
162,32,3694
162,93,206
162,41,2415
162,71,917
162,65,4241
163,27,229
163,94,914
163,116,2214
163,17,3644
163,54,4657
163,9,2865
163,106,3734
163,49,1232
163,109,4187
163,81,3495
163,43,1054
163,44,3361
163,108,4716
163,92,1313
163,53,3586
163,113,2598
163,50,3977
163,120,3136
163,57,3011
163,77,734
163,64,922
163,102,1837
163,99,4206
163,10,2092
163,7,2920
163,32,906
164,49,4171
164,77,4845
164,10,2843
164,73,323
164,32,640
164,35,239
164,25,4658
164,99,3864
164,101,4513
164,38,1522
164,51,792
164,27,2098
164,89,1928
164,68,4387
164,105,309
164,62,2588
164,19,1738
164,39,3960
164,78,3604
164,74,1081
165,33,1816
165,104,2740
165,112,1802
165,69,4528
165,73,1282
165,24,2348
165,26,4285
165,55,1606
165,100,3017
165,92,3760
165,70,1420
165,7,480
165,102,1660
165,107,2766
165,59,1664
165,61,1467
165,15,3497
165,120,3464
165,22,3426
165,80,3985
165,82,2031
165,72,1335
165,20,4813
166,93,2044
166,5,4141
166,38,2461
166,23,3815
166,10,1838
166,57,1620
166,68,2406
166,94,1781
166,63,2623
166,14,2170
166,41,1243
166,67,1155
166,99,3851
166,72,4338
166,33,3255
166,51,3619
166,65,3579
166,32,3026
166,16,3412
166,62,4820
166,87,2604
167,71,1893
167,85,4975
167,27,4003
167,106,2552
167,13,2591
167,21,1258
167,19,4406
167,6,3512
167,120,4004
167,68,326
167,73,4029
167,93,1826
167,115,3632
167,82,1297
167,51,1791
167,66,2921
167,94,2840
168,106,784
168,80,2263
168,12,4222
168,44,4096
168,81,1060
168,108,3566
168,50,3203
168,120,4146
168,93,1617
168,48,4704
168,21,3112
168,88,307
168,46,766
168,79,328
168,104,1373
168,36,4665
168,5,4542
168,32,2690
168,31,2756
168,94,1602
169,10,4134
169,18,3948
169,66,3916
169,4,4950
169,92,3423
169,89,612
169,44,2008
169,45,1428
169,119,2399
169,1,4688
169,51,2565
169,81,3895
169,117,3633
169,63,3755
169,91,2014
169,19,1800
169,8,3921
169,101,3723
169,61,520
170,84,2218
170,60,1263
170,74,2759
170,28,4809
170,40,2754
170,68,3885
170,62,1818
170,83,2219
170,98,4144
170,107,2881
170,111,4392
170,15,236
170,4,3999
170,71,2278
170,13,3535
170,95,3916
170,6,2723
170,87,2961
170,23,4981
171,107,4132
171,10,4435
171,3,614
171,5,522
171,6,514
171,33,239
171,87,2712
171,35,2157
171,106,3529
171,26,2893
171,59,3350
171,100,4862
171,91,2523
171,84,4313
171,115,276
171,90,1251
171,20,3773
171,75,805
171,93,3996
171,85,4904
171,110,2558
172,12,568
172,7,2910
172,103,3137
172,28,2708
172,45,230
172,39,4939
172,98,3470
172,116,3824
172,81,2051
172,1,1188
172,85,2732
172,105,1105
172,111,1482
172,24,4203
172,77,3499
172,16,2531
172,53,4154
172,38,1903
172,11,4587
172,34,3657
172,57,1450
172,118,4673
172,95,2658
172,108,2148
172,92,4624
172,91,2876
172,96,3791
172,107,2526
172,6,3608
172,83,3597
172,73,2977
173,106,3564
173,2,3046
173,34,2194
173,75,1244
173,6,1197
173,95,1757
173,44,2413
173,101,4078
173,78,3643
173,113,828
173,120,3585
173,83,2538
173,37,911
173,62,368
173,69,3224
173,56,991
173,93,2247
173,57,3210
173,91,2171
173,109,4767
173,47,1420
173,32,4147
173,31,4327
174,12,2504
174,102,1998
174,92,1411
174,69,3172
174,115,638
174,64,2326
174,59,3366
174,120,4263
174,57,3532
174,39,4913
174,119,2833
174,14,1518
174,42,4189
174,72,1103
174,112,554
174,24,3090
174,83,572
174,56,2899
174,73,4766
175,14,3756
175,80,3718
175,47,3490
175,5,457
175,65,1151
175,113,1168
175,86,4371
175,54,2735
175,36,3048
175,112,3398
175,31,2115
175,61,3535
175,94,4211
175,93,3028
175,57,4667
175,60,3003
175,114,2702
175,41,4579
175,10,225
175,12,421
175,67,2639
175,115,3998
175,23,2645
175,2,3093
175,44,3930
176,38,2849
176,51,4394
176,88,3910
176,30,3916
176,87,2344
176,53,611
176,54,3832
176,37,4779
176,79,4119
176,33,2671
176,22,4854
176,61,3573
176,64,659
176,18,4308
176,42,751
176,45,1545
176,89,2476
176,96,4330
176,58,4880
176,31,626
176,68,601
176,21,1667
176,106,566
176,2,4383
176,46,2461
176,77,2955
176,101,3903
177,92,4003
177,117,4769
177,106,2751
177,97,968
177,30,2145
177,86,1753
177,32,3851
177,90,4694
177,112,1750
177,23,3679
177,14,2088
177,61,4138
177,95,3658
177,35,2748
177,42,886
177,60,4891
177,69,3319
177,80,1933
177,79,3649
177,89,3037
177,4,1374
177,22,1531
177,75,1241
178,115,4179
178,101,1432
178,65,3484
178,44,2266
178,113,1477
178,89,3483
178,40,3673
178,30,4068
178,77,2963
178,87,4883
178,50,689
178,118,4881
178,58,2415
178,38,3080
178,64,4083
179,13,3764
179,18,2474
179,90,3504
179,8,3747
179,1,2341
179,114,4584
179,99,4951
179,4,1657
179,43,1244
179,25,1502
179,102,2217
179,33,2860
179,5,2740
179,72,3635
179,69,4113
179,21,1055
179,9,1184
179,67,4595
179,75,773
179,92,1396
179,49,3335
179,31,1538
180,97,2827
180,55,916
180,37,264
180,38,429
180,94,1126
180,69,1911
180,39,2477
180,117,474
180,120,4717
180,61,4081
180,6,894
180,58,1955
180,87,3946
180,105,1989
180,42,1229
180,73,1184
180,68,2760
180,47,2688
180,29,4693
180,26,2283
180,20,4729
180,7,2957
180,33,390
181,37,4043
181,8,3435
181,9,3980
181,12,2102
181,95,801
181,101,3455
181,90,4232
181,81,690
181,69,4836
181,82,1398
181,70,4756
181,24,2354
181,50,909
181,105,3609
182,64,4505
182,4,3538
182,17,3318
182,106,2913
182,73,4125
182,58,4606
182,85,2974
182,80,2785
182,43,356
182,40,728
182,114,2736
182,72,3048
182,66,3512
182,8,905
182,120,3952
182,86,4392
182,25,4662
182,45,3401
182,41,2309
182,28,570
182,54,3679
182,68,783
182,115,3681
182,84,2823
182,10,3236
183,63,599
183,67,2651
183,93,1929
183,47,530
183,7,838
183,79,4649
183,17,1063
183,2,4897
183,16,3368
183,36,2514
183,6,3535
183,119,1497
183,115,267
183,58,3085
183,113,2589
183,24,905
183,61,2043
183,85,917
183,11,1070
183,69,464
183,99,950
184,36,2913
184,54,1544
184,85,930
184,64,753
184,6,1447
184,103,4105
184,2,3796
184,110,4028
184,19,4660
184,81,210
184,34,308
184,90,1448
184,53,1345
184,91,1796
184,46,2624
184,69,3818
185,19,2746
185,1,1159
185,114,2650
185,71,766
185,17,2449
185,119,4304
185,34,2643
185,115,425
185,42,2668
185,78,4339
185,95,2759
185,36,2846
185,102,906
185,51,2342
185,57,4572
185,31,1117
185,113,688
185,70,2211
185,9,4626
185,117,4417
186,9,579
186,27,1834
186,45,2064
186,114,3446
186,7,3817
186,30,1848
186,88,2396
